instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,target_file,target_pos,target_resp,target_side,participant,date,expName,psychopyVersion,OS,frameRate,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,target_onset,err,pun,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,block_num,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,punish,complete_resp.keys,complete_resp.rt,raffle_trial,raffle_err,raffle_rew
,,,w,1,1.4691,7,3,31,3,1,left.png,,w,right,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,0.8345,8,0,32,0,1,right.png,,p,left,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.4573,8,1,33,2,1,left.png,,w,left,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.1437,8,2,34,3,1,left.png,,w,right,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.098,8,3,35,1,1,right.png,,p,right,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.1806,9,0,36,2,1,left.png,,w,left,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.07,9,1,37,3,1,left.png,,w,right,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.2034,9,2,38,1,1,right.png,,p,right,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,1.0499,9,3,39,0,1,right.png,,p,left,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,space,0,36.6248,p,3.211,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,w,2.8035,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,w,2.1406,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.3186,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,w,2.3948,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,w,2.983,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,w,2.3404,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.5275,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.5995,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.633,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.6745,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.3057,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.3496,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,3.0162,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.951,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.7759,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4667,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4083,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4168,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4232,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4329,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.3898,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.3503,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.5383,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.7828,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.5665,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.6664,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.3574,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4889,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.7353,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.5679,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.3826,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.5337,33,0,33,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.6163,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4541,35,0,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
